date,tic,open,high,low,close,volume,macd,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2020-01-28,MSFT,156.668,158.524,155.986,26032740.539406,158.251,658380.6602100134,51.28116693705996,14.020368304215811,7.96997681368567,25346617.889817555,25346617.889817555
2020-01-29,AAPL,78.2836,79.1027,77.539,224428327.0,78.256,7466904.145307332,62.515310591251136,241.1696096790912,32.05980681969037,142536215.57894737,142536215.57894737
2020-01-29,GOOG,72.94,73.2715,72.337,21573340.0,72.9315,-358826.25890459865,44.9641843844611,-144.57332112365165,26.981669827845643,31529918.94736842,31529918.94736842
2020-01-29,MSFT,160.546,161.416,158.466,36725877.203943,160.722,1237140.6748481803,59.0099438086165,186.802725733452,25.633452732593998,25945526.274771526,25945526.274771526
2020-01-30,AAPL,77.3437,78.1952,76.9076,131324144.0,78.142,5245471.798899829,48.692827469648066,-32.26226451667179,24.221675341644588,141975612.0,141975612.0
2020-01-30,GOOG,71.998,72.864,71.82,26788420.0,72.792,-615735.1252873354,48.272643786392514,-65.63747576488642,18.229337671557076,31292844.0,31292844.0
2020-01-30,MSFT,166.475,166.475,163.349,53944850.65048,165.265,2790697.094420813,67.57794980390358,316.91005735452643,45.274560679175444,27345492.493556954,27345492.493556954
2020-01-31,AAPL,77.435,77.8584,74.3845,206802153.0,74.6821,8459834.17241931,56.71842271459824,168.60617370135336,0.9027931078105326,145062590.14285713,145062590.14285713
2020-01-31,GOOG,73.445,73.5065,71.4265,48344280.0,71.7115,619270.1137154922,58.850014496243375,205.79133688984933,25.088593389396113,32104817.14285714,32104817.14285714
2020-01-31,MSFT,164.718,164.902,162.194,37786969.406622,162.823,2888575.610842876,56.178763830264174,110.6383101126774,36.4776363282612,27842705.679893382,27842705.679893382
2020-02-03,AAPL,73.423,75.6408,72.9192,180274006.0,74.4748,9068216.31216219,53.66624300610751,89.22927150068516,11.957509408939057,146663109.04545453,146663109.04545453
2020-02-03,GOOG,72.97,74.5,72.9495,61104320.0,74.297,2423941.5320207775,63.42932749121855,279.54835221421126,34.210663767429025,33422976.363636363,33422976.363636363
2020-02-03,MSFT,163.009,166.906,162.979,31520656.169029,166.796,2509614.7737382464,52.61791599263771,39.452766031160664,42.89152315529605,28009885.247581363,28009885.247581363
2020-02-04,AAPL,76.0778,77.1227,75.6741,141554298.0,76.9331,6802001.987639606,49.6334250670615,-13.465274477877985,0.09133479897658532,146440986.82608697,146440986.82608697
2020-02-04,GOOG,72.8535,73.475,71.315,78659080.0,72.3535,4987448.093009733,68.42943272650102,327.9162835325866,10.53841800971408,35389763.47826087,35389763.47826087
2020-02-04,MSFT,169.445,172.785,168.633,38090840.654057,172.286,2632325.8426488116,55.66586828564388,103.54900949721049,56.625554096181496,28448187.656558566,28448187.656558566
2020-02-05,AAPL,78.0577,78.3592,76.9549,123121663.0,77.5568,3694411.3485095203,47.8621805815631,-62.19195511295212,8.841720543792283,145469348.33333334,145469348.33333334
2020-02-05,GOOG,73.121,73.192,71.528,39723140.0,72.4115,4242873.6733570695,52.08877977662745,31.928692208605238,10.53841800971408,35570320.833333336,35570320.833333336
2020-02-05,MSFT,176.018,176.183,170.636,40969070.671529,172.071,2894432.3026578426,56.92167838580368,121.97834248470427,62.236693607858015,28969891.115515668,28969891.115515668
2020-02-06,AAPL,77.8309,78.4703,77.277,109235960.0,78.4673,269263.06015470624,46.56712793382013,-95.99502455816153,9.602161886998253,144020012.8,144020012.8
2020-02-06,GOOG,72.5165,74.1,72.4785,33587680.0,73.8115,3187528.1730263233,50.1371136829719,-15.151004139829451,19.546376213730383,35491015.2,35491015.2
2020-02-06,MSFT,173.106,175.812,172.228,29013905.224493,175.627,2233271.313783247,50.745286768608345,0.4476055460984774,62.23669360785803,28971651.67987476,28971651.67987476
2020-02-07,AAPL,77.9652,78.2149,76.9076,121648817.0,77.4008,-1528609.4651798904,47.87148774897883,-60.028241178697485,6.4460973717738135,143159582.19230768,143159582.19230768
2020-02-07,GOOG,73.365,74.292,73.3175,23445400.0,73.9615,1616484.2254524678,47.11812779560545,-92.54227002671826,21.336738068116993,35027722.307692304,35027722.307692304
2020-02-07,MSFT,174.884,177.552,174.533,35054450.19907,175.88,2116564.80352363,53.388855940942804,61.54001985864445,64.89405750117791,29205605.46907458,29205605.46907458
2020-02-10,AAPL,75.9852,77.7672,75.9049,113032814.0,77.7672,-3522263.898473799,47.04682466276877,-80.96666541853827,1.7620276270833957,142043775.96296296,142043775.96296296
2020-02-10,GOOG,73.716,75.475,73.716,28397520.0,75.434,724547.0711658746,48.67902908348991,-51.917200396828804,31.392480391462513,34782159.25925926,34782159.25925926
2020-02-10,MSFT,175.578,180.628,175.275,37474969.043802,180.491,2172472.9440812618,54.403308673611356,82.1223122496614,69.01447024685969,29511878.19406448,29511878.19406448
2020-02-11,AAPL,78.264,78.3367,77.0814,97500861.0,77.3015,-6146329.910521373,45.58248733477797,-117.50188214412465,2.789065731254275,140452957.57142857,140452957.57142857
2020-02-11,GOOG,75.5905,76.4815,75.282,26892660.0,75.4395,-86972.63269270957,48.2314935505456,-62.627157927852146,38.53811479576372,34500391.428571425,34500391.428571425
2020-02-11,MSFT,182.357,182.407,175.499,55578367.720278,176.418,3485222.4825836197,60.97477612405091,229.6269722692611,71.1107519130445,30442824.248572107,30442824.248572107
2020-02-12,AAPL,77.7474,79.14,77.7474,117561863.0,79.134,-6676105.709540024,47.75520673293662,-60.79351165800333,8.930246592236614,139663609.4827586,139663609.4827586
2020-02-12,GOOG,75.724,76.035,75.4055,23351300.0,75.9135,-974419.8790519685,47.17564721244533,-88.76973489162981,38.538114795763725,34115940.0,34115940.0
2020-02-12,MSFT,177.503,177.765,173.937,49204006.867687,176.681,4009436.060480848,57.9334818214938,155.30913360923302,60.8942988653756,31089761.580265723,31089761.580265723
2020-02-13,AAPL,78.4053,78.8965,78.2022,97939611.0,78.5703,-8437361.016386941,45.90080123670961,-109.15135398905613,8.930246592236623,138272809.53333333,138272809.53333333
2020-02-13,GOOG,75.6345,76.359,75.23,18594600.0,75.733,-2001386.0967279077,45.78302464293995,-122.58504100882946,40.80592112832836,33598562.0,33598562.0
2020-02-13,MSFT,175.108,178.127,174.904,36901586.906799,175.705,3478609.6357987374,52.68677266565016,48.41574032506269,61.46430208592999,31283489.09115017,31283489.09115017
2020-02-14,AAPL,78.5401,78.8385,78.0824,82812818.0,78.59,-10821529.32909678,44.52206697857679,-136.87251676400922,7.7700243295270175,136348230.33333334,136483777.5483871
2020-02-14,GOOG,75.78,76.037,75.367,23956720.0,76.037,-2388118.1435331963,47.587313258737446,-76.68478882339063,40.80592112832837,33459298.666666668,33287534.83870968
2020-02-14,MSFT,175.275,177.346,174.69,24202684.188348,177.296,2094952.2833828032,48.04089905282585,-61.29845456705175,59.99063059629993,31301435.73440877,31055076.02976945
2020-02-18,AAPL,76.2695,77.3338,76.0895,157908729.0,77.1521,-7031368.269347295,51.93635845598459,54.1286905024274,9.391439312616317,136550795.33333334,137153307.28125
2020-02-18,GOOG,75.75,76.5815,75.6295,22422800.0,75.9835,-2775575.3154181913,47.123230729961094,-88.3645774079315,44.72268417359209,33415388.0,32948011.875
2020-02-18,MSFT,177.532,179.525,177.435,29120265.58733,179.066,1351589.1560773477,49.81369848446568,-21.42143123316627,63.60606381386448,31536024.838416364,30994613.203443218
2020-02-19,AAPL,77.3929,78.4985,77.3929,97150281.0,78.2679,-8486932.33313948,46.71136684419407,-94.99999660700824,0.5064695299748061,135693658.46666667,135941094.36363637
2020-02-19,GOOG,76.2535,76.6055,76.07,18985360.0,76.3345,-3300900.2615642287,46.08142766177038,-108.1823864665663,44.89448338403843,32892800.666666668,32524901.21212121
2020-02-19,MSFT,180.373,180.482,178.831,31276753.016742,179.613,914642.1813758686,50.57864531925194,-5.2857727344745,65.08722201507638,31852776.8432279,31003162.894755304
2020-02-20,AAPL,78.0284,78.5184,76.9598,103954021.0,77.4674,-9020418.922885716,47.32524324026563,-76.33380171478453,2.9828941187993974,135307426.6,135000298.0882353
2020-02-20,GOOG,76.1,76.482,75.341,21931040.0,75.9075,-3454197.1671538204,47.11784206508845,-81.19309222719613,31.61282207311915,32616040.0,32213317.05882353
2020-02-20,MSFT,179.288,179.584,173.693,38434417.613439,176.887,1095437.0914940536,53.03648915761083,55.72141640731158,33.828752736881064,32371349.767771937,31221729.210010707
2020-02-21,AAPL,77.0599,77.4989,75.0937,134075438.0,75.7114,-7079247.607643232,49.9650421120226,-2.7541952753850443,16.357729701650296,135205013.4,134973873.5142857
2020-02-21,GOOG,75.4015,75.611,74.022,34645460.0,74.2555,-2582668.518408455,51.29785290316536,14.348190541446883,11.793140595418668,32751437.333333332,32282806.85714286
2020-02-21,MSFT,175.667,175.988,170.011,50673009.685099,171.28,2140192.300779246,56.83372511686217,150.24415680087046,16.8762475097472,33092948.9530489,31777480.080727518
2020-02-24,AAPL,71.8946,73.5644,69.9502,229681062.0,72.1157,1710257.9301282167,57.03496628299925,209.77138632569293,40.51845251292535,136972779.1,137604628.75
2020-02-24,GOOG,71.3055,71.8485,70.5695,57341060.0,71.0795,-164488.27593439817,57.501040411744555,162.82304523184942,21.347644383136092,33661030.0,32978869.444444444
2020-02-24,MSFT,160.907,167.424,156.572,71224278.505743,163.907,4478240.572162062,62.149956226899484,276.747510813048,21.78175378955922,34721307.4473039,32873224.48142239
2020-02-25,AAPL,72.7857,73.1678,69.2019,238444830.0,69.6713,9229167.526600957,57.60304248701532,197.79129149817973,43.075642216654295,140055588.33333334,140330039.5945946
2020-02-25,GOOG,71.65,71.907,69.12,49565560.0,69.4225,1142021.8122249097,55.0174653322023,100.59491362108986,30.583151651840428,34098838.0,33427158.37837838
2020-02-25,MSFT,167.08,167.695,160.789,70976367.105756,161.199,6237217.420292109,62.05458567947158,238.29948561839387,20.919617483452228,36364612.422505766,33903039.14694492
2020-02-26,AAPL,69.2988,72.046,69.292,205408380.0,70.778,12501169.51730141,54.77862850279427,118.40459047459528,43.075642216654295,142685884.16666666,142042627.5
2020-02-26,GOOG,69.807,70.785,68.95,44080740.0,69.659,1735274.2842564508,53.33640747335375,60.34558983555055,31.590226090697342,34465874.666666664,33707515.78947368
2020-02-26,MSFT,162.763,166.162,161.337,58791849.008682,163.204,6617858.440147951,57.56345763445549,139.24822982345634,20.91961748345222,37570295.275768004,34558007.82751694
2020-02-27,AAPL,67.987,69.1713,66.0147,331406713.0,66.1513,24509922.71478656,62.108825983937315,289.6504407171741,53.154597298316574,148116400.76666668,146898116.87179488
2020-02-27,GOOG,67.9385,68.585,65.8585,59566000.0,65.9045,3358446.0057631955,57.15950956652604,139.45047962188212,46.63909591692796,35411106.0,34370553.84615385
2020-02-27,MSFT,156.658,160.204,151.521,97148467.711665,151.716,9759639.911527283,65.65754834620915,303.0627404713395,38.84020941722577,39989579.8737031,36162891.41428997
2020-02-28,AAPL,62.2217,67.3356,62.0036,441266652.0,66.1118,42020236.77686417,66.94213495783953,350.0512497469061,61.96526385120287,158614281.16666666,154257330.25
2020-02-28,GOOG,63.875,67.057,63.55,75812360.0,66.9665,5831440.18235299,60.657809850475566,198.67006447241857,54.60941696992735,37083061.333333336,35406599.0
2020-02-28,MSFT,146.168,157.029,145.778,101213382.71689,155.378,12417234.330056712,66.36095448021838,260.19485139027046,46.432195431835915,42616950.71423507,37789153.69685497
2020-03-02,AAPL,68.2677,72.9032,67.1678,352899017.0,72.2649,48472861.24765617,60.51862121745689,203.87576020774785,26.627564262451852,166618833.5,159102249.4390244
2020-03-02,GOOG,67.5805,69.5435,66.341,48629360.0,69.4555,5617144.988198116,53.14610277577822,54.51277525970846,31.92168392846641,37921581.333333336,35729105.36585366
2020-03-02,MSFT,158.534,165.85,155.673,74060008.811783,165.722,12274160.757746443,58.132978448709096,124.04965780277124,21.640306517067128,44253914.56990907,38673808.699658096
2020-03-03,AAPL,73.4416,73.5212,69.1222,330238521.0,69.9727,51226791.040489525,59.0163616904046,155.47778250671317,23.432138087631728,172866864.1,163176922.57142857
2020-03-03,GOOG,69.884,70.5075,66.6,48046520.0,67.0695,5340173.021787614,53.000520911062345,51.50560294913401,24.358857213528765,37925655.333333336,36022377.14285714
2020-03-03,MSFT,166.689,167.833,155.623,74733776.309435,157.762,12073208.46728491,58.26580410121199,113.77486083954369,16.884769607378615,45547194.9208668,39532379.357033744
2020-03-04,AAPL,71.6955,73.3797,70.8921,226562379.0,73.2187,44804546.27754104,52.811691613438626,48.75696303760103,23.43213808763174,176590626.93333334,164651002.95348838
2020-03-04,GOOG,67.9615,69.4045,67.1555,38266300.0,69.326,4308266.91220022,50.594699387148346,2.168747483178484,24.358857213528758,37843345.333333336,36074561.39534884
2020-03-04,MSFT,161.602,163.721,158.837,51938780.522604,163.575,10020484.465625994,52.44278330355338,22.354381054470213,16.8847696073786,46249819.31066347,39820900.314372584
2020-03-05,AAPL,71.4723,72.4469,70.4775,193892199.0,70.8408,36738088.36210278,51.06169407805669,14.257713446499011,24.88523330193902,179536599.86666667,165315575.5909091
2020-03-05,GOOG,67.51,67.9455,65.255,51225760.0,65.952,4452409.4959375635,53.4887292703986,63.6247574974423,33.01040035152922,38476973.333333336,36418906.81818182
2020-03-05,MSFT,159.247,163.887,158.904,49856476.902081,159.471,8137519.290472284,51.952140047599265,11.259847893587436,16.449286164960135,47070470.23118486,40048981.60045686
2020-03-06,AAPL,68.2001,70.3353,68.0172,233796875.0,69.9008,33092069.912349135,53.028394807325625,49.57124643920316,32.95625115123351,183721564.86666667,166837382.24444443
2020-03-06,GOOG,63.853,65.311,63.0525,53212560.0,64.9205,4668194.109923035,53.91684596455198,68.03356439422149,41.32431234810606,39349822.666666664,36792099.11111111
2020-03-06,MSFT,155.966,156.455,149.606,75926603.181717,154.958,8589296.055215597,57.1449714975592,107.84879594029137,31.688216854457924,48915486.16805973,40846262.080040425
2020-03-09,AAPL,63.7892,67.2571,63.6074,296405252.0,64.3717,34718432.43493089,55.90456693362085,101.73946745229232,44.402272423901046,188540611.36666667,169654075.0652174
2020-03-09,GOOG,60.265,62.738,60.0,67307300.0,60.778,5877912.679195546,56.83282099627168,123.61105646110084,50.43722321205757,40403636.666666664,37455473.04347826
2020-03-09,MSFT,144.84,151.298,143.874,73422393.3536,144.467,8650358.069849335,56.53778818177472,90.55110463042537,39.01792771747163,50494507.82563333,41554438.84685694
2020-03-10,AAPL,67.0244,69.2784,65.1485,294901490.0,69.0102,35477839.14951664,55.81964176196985,92.23220484920968,33.25531417274061,192777559.2,172318913.68085107
2020-03-10,GOOG,63.0,64.0575,60.9385,52227460.0,64.0195,5584991.246118531,53.11313353097351,50.80821327886548,40.36392142936208,40974418.0,37769770.63829787
2020-03-10,MSFT,151.697,154.432,146.334,68141506.021247,154.324,8188408.943884827,55.25696759322999,64.50917652961239,30.814353225830438,51647977.04997853,42120121.127163105
2020-03-11,AAPL,67.0863,68.0152,65.7506,265017304.0,66.6147,33337766.61604768,54.129176890126104,60.90054269490778,33.255314172740604,196008215.93333334,174250130.14583334
2020-03-11,GOOG,62.485,63.048,59.8035,52224580.0,60.7705,5291477.006939486,53.112446743196514,47.487834247173886,43.822736026241486,41663622.666666664,38070912.5
2020-03-11,MSFT,150.691,151.249,144.977,58914000.741255,147.34,7013830.681161426,53.0832282329107,24.838409934733896,32.65381128493463,52744019.05670683,42469993.619123355
2020-03-12,AAPL,61.8997,65.3007,59.9784,432572439.0,60.0355,44361319.9312017,60.982726912150476,184.5640197673778,46.68509618190264,202946353.0,179522014.0
2020-03-12,GOOG,56.3,59.6935,55.665,84534960.0,55.7455,7523529.656218097,59.23069108773176,175.98340282365677,54.180759382261044,43762343.333333336,39019158.36734694
2020-03-12,MSFT,139.36,147.183,132.913,97202120.897027,133.373,9002823.98406361,59.86104043095519,159.88507240836833,46.23776957902858,54759893.8464763,43586975.80846833
2020-03-13,AAPL,64.0621,67.6981,61.1787,383222079.0,67.2276,48629052.225406975,58.32746131911409,131.31006286616204,34.655801450859144,211342950.83333334,183596015.3
2020-03-13,GOOG,58.95,60.988,55.8572,74002500.0,60.9865,8362115.118121706,56.73422658429524,121.2490461811438,45.227368182191185,45336146.0,39718825.2
2020-03-13,MSFT,141.462,155.282,134.966,96681924.060533,152.341,10417034.205281593,59.73974297881101,140.59730933075477,27.746523693072184,56184462.960144736,44648874.773509614
2020-03-16,AAPL,58.517,62.6589,58.0446,333285892.0,58.5799,47505342.92940763,55.78492989917205,85.81462403574967,41.37438374439837,215559075.46666667,186531110.92156863
2020-03-16,GOOG,54.8,57.6133,53.722,85047300.0,54.2165,9788281.058800846,58.62595118807597,151.79332081705957,50.31465147562588,46559580.0,40607618.823529415
2020-03-16,MSFT,134.28,143.248,129.496,91654724.509652,129.875,11011951.765103176,58.55358487131416,112.86180795901944,33.79080348616896,57980054.7969124,45570558.101669274
2020-03-17,AAPL,59.8607,62.3041,57.6587,334973288.0,61.1569,46214652.89601913,55.85220079440046,80.80803842107836,42.15717457367382,220715718.2,189385768.17307693
2020-03-17,GOOG,54.6555,56.543,52.8005,77229780.0,55.99,10180449.44291985,56.80728953094456,115.41609335348666,52.35615255346904,47097095.333333336,41311891.15384615
2020-03-17,MSFT,134.28,141.462,129.496,84516715.172044,140.583,10792337.941270798,56.89429524513636,82.5129126323812,33.79080348616897,59746590.09701289,46319522.66071494
2020-03-18,AAPL,57.9877,60.4636,57.3462,310348481.0,59.6574,42742173.57730314,54.59815348339555,59.429408022581065,42.818105068564144,226342190.96666667,191668083.50943395
2020-03-18,GOOG,52.8255,55.325,51.864,84668700.0,54.84,10955411.84168312,58.0871806573094,141.6205814445927,54.39196951926725,47297416.0,42129944.1509434
2020-03-18,MSFT,132.367,140.025,129.516,85072816.284036,134.663,10540681.641221106,56.99251811796852,78.26184631432123,33.790803486168976,61312655.95134554,47050716.88002288
2020-03-19,AAPL,59.8311,61.1529,58.6762,281015868.0,59.1996,37228076.965277016,53.12821213717927,35.65706553964611,39.07126085285204,231605331.13333333,193322672.1111111
2020-03-19,GOOG,54.6525,57.8985,53.0054,73022120.0,55.7645,10521745.439211704,55.42709004123348,90.79600865870954,37.17393451956528,48407382.0,42702021.481481485
2020-03-19,MSFT,136.918,144.018,133.314,89586940.676838,136.858,10578017.60027656,57.80000102618402,86.66079180455347,24.503881931519807,62933251.61818917,47838424.72811205
2020-03-20,AAPL,59.7809,60.9065,55.1405,415226416.0,55.4419,43045615.47985512,58.42609145544255,122.34234217951607,46.73367976783964,241805013.0,197357285.63636363
2020-03-20,GOOG,56.786,57.1995,53.2745,72035000.0,53.616,9984198.85713584,55.20542729840996,81.51825447542406,37.17393451956526,49688959.333333336,43235348.36363637
2020-03-20,MSFT,140.025,141.081,130.298,88485441.44684,131.732,10399770.030764624,57.527355943557666,78.20171721549556,28.510548507208455,64915636.15893407,48577461.395725295
2020-03-23,AAPL,55.1588,55.2621,51.421,348098020.0,54.2652,41822981.658747256,55.19792323980036,70.0030102896105,53.333362535374484,249353319.76666668,200049084.4642857
2020-03-23,GOOG,53.066,53.566,50.6768,80882740.0,52.831,10146109.63721805,56.80708176476732,106.44604990983301,44.33435225523683,51603537.333333336,43907623.21428572
2020-03-23,MSFT,131.4,134.809,127.103,82343174.005229,130.413,9657523.116625875,56.00346973333074,54.27979210255631,32.563371643715534,66491926.9524727,49180420.54946643
2020-03-24,AAPL,57.1647,59.9046,56.6657,297218005.0,59.7074,36375842.598571956,52.90590692841251,30.67552582455196,31.58150889622443,255492826.13333333,201753802.36842105
2020-03-24,GOOG,55.1885,56.75,54.531,66889000.0,56.723,9053691.9435267,53.66744738832716,51.642862649797856,25.581327488658395,52886586.666666664,44310805.2631579
2020-03-24,MSFT,137.866,143.484,135.493,86035757.097072,142.261,9256989.804651633,56.71652801349037,63.46631952967088,13.833007753497583,68110619.88758169,49827005.40117881
2020-03-25,AAPL,60.6443,62.4574,59.0828,313830379.0,59.3812,33004581.41581309,53.55726600572076,39.450692958818586,21.45405646733376,262703810.06666666,203686157.13793105
2020-03-25,GOOG,56.3235,57.445,54.3005,81630560.0,55.1245,9257970.53028258,56.29950763957289,98.2413043629117,21.886182066942354,54711183.333333336,44954249.31034483
2020-03-25,MSFT,142.817,148.026,138.53,78863912.620261,140.914,8271566.417853802,54.927886399099506,35.73633288030515,5.490842716632597,68886804.71758112,50327641.73254229
2020-03-26,AAPL,59.6209,62.5626,59.5817,261069438.0,62.5035,25819799.501641214,51.22930046626123,-5.273122794671312,21.043653946785966,267487395.9,204658755.11864406
2020-03-26,GOOG,55.59,58.4985,54.6765,71475100.0,58.0875,8510228.928834558,54.108933359593046,56.838926482869375,16.33933157005587,56315310.0,45403755.25423729
2020-03-26,MSFT,142.319,150.233,142.289,67453401.999321,149.715,6503989.368486255,52.21752353573848,-7.611688363606047,1.6225480792023177,69495117.8886356,50617908.85570803
2020-03-27,AAPL,61.1306,61.8818,59.7486,211096660.0,59.9176,15946911.645892322,49.13659816884876,-52.00963850054839,21.043653946785966,271259297.53333336,204766053.53333333
2020-03-27,GOOG,56.2835,57.5335,55.2955,64169900.0,55.5355,7249939.742794104,52.586346240653654,25.26521004854571,16.339331570055872,57834486.666666664,45716524.333333336
2020-03-27,MSFT,145.542,148.572,143.103,59474931.203028,143.579,4414470.659719154,50.417998119490875,-42.29668788225125,1.622548079202337,70247562.6985099,50765525.89483003
2020-03-30,AAPL,60.6415,61.7974,60.3193,173635558.0,61.6264,5067742.517428637,47.62783801311362,-90.81411335463855,21.043653946785962,274286722.2,205317476.26666668
2020-03-30,GOOG,56.252,57.5815,54.824,51481220.0,57.341,5176318.482783541,50.05546220854205,-30.679156243366137,18.242144215861515,58751970.0,46105634.333333336
2020-03-30,MSFT,146.198,154.013,143.883,66124964.282267,153.651,3253184.8545479476,51.848789534867535,-23.93467452479705,7.892352581456741,71644972.03497386,51473203.88469131
2020-03-31,AAPL,61.8161,63.4847,60.9489,203638993.0,61.4987,-1138096.0797743797,48.92716591555608,-66.58362286199706,13.527969788010513,275811064.3333333,206180929.83333334
2020-03-31,GOOG,57.365,58.7655,56.907,49759660.0,58.1405,3356551.1942393556,49.719604062748466,-44.32657090810691,11.438469542230052,59663198.666666664,46539293.333333336
2020-03-31,MSFT,152.898,158.027,150.144,81250489.848714,151.258,3503427.5650419295,54.91032502478551,37.342637587580015,14.225705253161596,73382646.17702,52459335.50771819
2020-04-01,AAPL,59.6169,60.1523,57.8314,182155344.0,58.2664,-7688048.410546303,48.04424867953675,-92.9035864271169,22.973852024354642,278644566.43333334,207169112.45
2020-04-01,GOOG,56.1,56.4845,54.8725,46883460.0,55.281,1664888.2634437978,49.14964330423449,-65.15909459372206,19.903957363803006,60593135.333333336,46742968.0
2020-04-01,MSFT,146.734,151.298,144.665,60442125.9801,145.876,2011661.7317175716,50.35397994918035,-71.20345616878419,3.810520477376897,74354825.27579859,53103801.05951324
2020-04-02,AAPL,58.1262,59.29,57.2933,171524277.0,59.2368,-13573928.836676598,47.604494519349764,-109.09359091261965,24.49565710403898,280896908.3,208102167.45
2020-04-02,GOOG,54.913,56.343,54.82,39297620.0,56.042,-280413.85346668214,47.659012183278335,-108.12917138072041,20.11459676574357,61172021.333333336,46894030.666666664
2020-04-02,MSFT,145.641,149.137,144.216,51747299.926372,148.923,131133.99267984927,48.6104149463469,-122.09239655497812,2.987902717196404,74798588.01956303,53584968.89366748
2020-04-03,AAPL,58.7204,59.4245,57.796,134255722.0,58.3875,-20984551.007021636,46.07508546868426,-146.2870785133389,23.841907452280346,280902917.76666665,208053965.58333334
2020-04-03,GOOG,55.9508,56.177,53.9905,46268000.0,54.894,-1248612.0009814724,49.12565604502595,-77.67083135370747,23.511966639938827,61559439.333333336,47155438.333333336
2020-04-03,MSFT,148.776,150.934,145.954,43002156.286518,147.537,-2036843.2742389292,46.92000628928886,-163.78612429429378,6.168940060237086,74542892.906277,53817920.92966295
2020-04-06,AAPL,60.6788,63.6328,60.3143,208619599.0,63.4798,-20652918.520997226,49.42876806807901,-70.6142409012255,5.340645662982295,280200869.0,208586824.05
2020-04-06,GOOG,56.9,59.733,56.547,53294460.0,59.346,-1435595.5786699057,50.57001976531628,-40.90336871726484,3.3670071018520966,61424552.666666664,47542791.333333336
2020-04-06,MSFT,153.738,159.696,151.129,69973760.509675,158.495,-1572895.5726843625,52.22105751384844,-23.434172152780192,19.864685821791696,74501208.97307473,54611258.21018932
2020-04-07,AAPL,65.493,65.7121,62.6411,209722589.0,62.7433,-20070031.32673335,49.47698000753634,-67.56072326169921,2.3634275000812415,279243460.96666664,209649524.65
2020-04-07,GOOG,61.05,61.25,59.1115,47746580.0,59.3255,-2005903.6464996487,49.42390387724638,-68.21891720023744,3.7889824043516027,61363920.0,47731379.0
2020-04-07,MSFT,162.635,163.038,156.599,65445902.621434,156.825,-1550752.5620358363,51.330794379703555,-45.268367394388775,24.365840535122803,74316860.15693067,55340736.28971822
2020-04-08,AAPL,63.5437,64.6641,63.1764,174585358.0,64.3478,-22173554.573144197,47.96989061558547,-99.12522106863041,2.3634275000812432,278216026.9,210450955.53333333
2020-04-08,GOOG,60.325,60.9535,59.408,39502700.0,60.514,-3084189.024749443,47.76000239350855,-107.60221859800723,3.788982404351589,61211318.666666664,47838596.666666664
2020-04-08,MSFT,158.886,159.862,156.835,50378825.804136,158.358,-2711690.883254774,48.48539559103658,-118.17366471661805,24.365840535122803,74036426.05011247,55803360.662940234
2020-04-09,AAPL,64.9845,65.3173,64.02,167578188.0,64.8157,-24125044.8124516,47.67033161028057,-97.91404782701267,4.861119448866191,272755076.06666666,210435738.41666666
2020-04-09,GOOG,61.204,61.2785,59.8368,43508420.0,60.5725,-3575695.9900356233,48.629319184843496,-82.0467022074116,5.3923720656963745,60676066.0,48043586.0
2020-04-09,MSFT,159.56,160.536,156.668,53625148.104405,158.367,-3332499.1286553666,49.11410286080248,-94.95448014687015,25.332365843657257,72585648.72987047,56287614.30178678
2020-04-13,AAPL,64.894,66.1962,64.29,135437077.0,66.0865,-27931848.465685457,46.29843479389427,-120.97326396461474,8.237478855333839,262560756.9,210587519.03333333
2020-04-13,GOOG,60.459,61.0255,59.3799,34796560.0,60.878,-4611989.945179775,46.874372439911205,-115.689839816535,2.8173429709405555,59308872.666666664,48195967.0
2020-04-13,MSFT,157.625,158.788,155.663,43692366.30219,158.729,-4569846.493737854,47.28740746391711,-135.00609789965256,22.830458737473595,70668281.51604713,56642616.1151411
2020-04-14,AAPL,67.7179,69.7124,67.2473,201564048.0,69.4247,-25341392.986500055,49.39787345359372,-54.07686882898793,20.329187653049914,257516257.93333334,212067545.71666667
2020-04-14,GOOG,62.2545,64.1035,61.8465,49407060.0,63.4615,-4210344.193851203,50.00458193625347,-46.93017063985043,17.358025697268896,59334796.0,48628188.666666664
2020-04-14,MSFT,162.081,166.64,161.132,55129231.023778,166.593,-4578364.429123044,49.523592330024336,-72.63155808719615,33.857662661493585,70037255.5897803,57145585.07984469
2020-04-15,AAPL,68.2972,69.2508,67.8709,135573154.0,68.7902,-28268017.87988317,46.620093250459945,-109.66393313103215,20.329187653049928,251027412.36666667,211947138.23333332
2020-04-15,GOOG,62.2805,64.023,62.02,33434060.0,63.1235,-5117226.125117682,46.88060911369061,-116.64344382361459,17.358025697268918,58847714.0,48386684.666666664
2020-04-15,MSFT,164.199,166.465,162.314,42686805.991011,164.853,-5521772.679580219,47.266902975111755,-121.98724985144108,33.8576626614936,68969023.24583283,57258109.08334982
2020-04-16,AAPL,69.5012,69.6996,68.2855,162418698.0,69.3383,-28104237.843361646,47.85411030180987,-79.86316044276182,21.831501882401344,248889289.66666666,212739958.3
2020-04-16,GOOG,63.705,63.95,62.131,50361980.0,63.1735,-4423547.829422131,50.28562977559406,-41.803988818382834,17.358025697268904,59250903.333333336,48547124.333333336
